Id,Category
672,7
673,7
674,6
675,6
676,6
677,7
678,7
679,7
680,0
681,6
682,7
683,7
684,7
685,7
686,0
687,6
688,6
689,7
690,7
691,0
692,7
693,6
694,6
695,7
696,7
697,7
698,7
699,6
700,6
701,7
702,7
703,7
704,0
705,6
706,6
707,7
708,7
709,7
710,6
711,6
712,6
713,7
714,7
715,0
716,7
717,7
718,6
719,7
720,7
721,7
722,0
723,6
724,6
725,6
726,7
727,7
728,0
729,6
730,7
731,7
732,7
733,7
734,6
735,6
736,6
737,6
738,7
739,0
740,7
741,6
742,6
743,7
744,7
745,7
746,6
747,6
748,6
749,7
750,7
751,7
752,7
753,6
754,6
755,7
756,7
757,7
758,7
759,6
760,6
761,7
762,7
763,7
764,6
765,6
766,7
767,7
768,7
769,7
770,7
771,6
772,6
773,7
774,7
775,7
776,0
777,6
778,7
779,3
780,7
781,7
782,7
783,6
784,6
785,6
786,7
787,0
788,7
789,7
790,7
791,7
792,7
793,7
794,7
795,6
796,6
797,7
798,7
799,7
800,7
801,6
802,7
803,7
804,7
805,7
806,0
807,6
808,6
809,7
810,7
811,7
812,7
813,6
814,7
815,7
816,7
817,7
818,0
819,6
820,6
821,7
822,7
823,7
824,0
825,6
826,7
827,7
828,7
829,7
830,0
831,7
832,6
833,7
834,7
835,0
836,6
837,6
838,7
839,7
840,7
841,7
842,7
843,6
844,6
845,7
846,7
847,7
848,7
849,6
850,7
851,7
852,7
853,7
854,7
855,7
856,7
857,7
858,7
859,0
860,7
861,6
862,6
863,7
864,7
865,7
866,7
867,6
868,0
869,7
870,7
871,7
872,7
873,7
874,6
875,7
876,7
877,7
878,0
879,6
880,6
881,7
882,7
883,7
884,7
885,6
886,7
887,0
888,7
889,7
890,0
891,6
892,6
893,7
894,7
895,7
896,6
897,6
898,6
899,7
900,7
901,7
902,7
903,7
904,6
905,7
906,7
907,7
908,7
909,6
910,7
911,6
912,7
913,7
914,7
915,6
916,6
917,7
918,7
919,7
920,6
921,6
922,6
923,6
924,7
925,7
926,6
927,6
928,7
929,7
930,7
931,7
932,7
933,6
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,6
942,7
943,7
944,0
945,6
946,6
947,7
948,7
949,7
950,0
951,6
952,6
953,7
954,7
955,7
956,7
957,6
958,7
959,7
960,7
961,7
962,0
963,6
964,6
965,7
966,7
967,7
968,0
969,7
970,6
971,3
972,7
973,7
974,7
975,6
976,6
977,7
978,7
979,0
980,6
981,6
982,7
983,0
984,7
985,7
986,6
987,6
988,6
989,7
990,7
991,7
992,7
993,6
994,7
995,7
996,7
997,7
998,6
999,6
1000,6
1001,7
1002,7
1003,7
1004,0
1005,6
1006,6
1007,7
1008,7
1009,7
1010,0
1011,6
1012,6
1013,7
1014,7
1015,7
1016,7
1017,6
1018,6
1019,7
1020,7
1021,7
1022,7
1023,6
1024,6
1025,6
1026,7
1027,7
1028,7
1029,7
1030,7
1031,7
1032,7
1033,7
1034,6
1035,7
1036,6
1037,7
1038,7
1039,7
1040,6
1041,6
1042,7
1043,7
1044,7
1045,7
1046,7
1047,7
1048,6
1049,7
1050,7
1051,0
1052,7
1053,7
1054,6
1055,0
1056,7
1057,7
1058,7
1059,6
1060,6
1061,6
1062,7
1063,7
1064,6
1065,7
1066,7
1067,7
1068,7
1069,7
1070,0
1071,6
1072,6
1073,7
1074,7
1075,0
1076,6
1077,6
1078,6
1079,7
1080,7
1081,7
1082,7
1083,6
1084,6
1085,7
1086,7
1087,7
1088,7
1089,6
1090,7
1091,3
1092,7
1093,7
1094,7
1095,6
1096,6
1097,6
1098,7
1099,0
1100,6
1101,7
1102,7
1103,7
1104,7
1105,7
1106,6
1107,6
1108,6
1109,7
1110,7
1111,7
1112,0
1113,6
1114,6
1115,7
1116,7
1117,7
1118,7
1119,6
1120,7
1121,6
1122,7
1123,7
1124,7
1125,6
1126,7
1127,6
1128,7
1129,7
1130,7
1131,6
1132,6
1133,6
1134,7
1135,7
1136,0
1137,6
1138,7
1139,7
1140,7
1141,7
1142,0
1143,7
1144,6
1145,7
1146,7
1147,7
1148,7
1149,6
1150,6
1151,0
1152,7
1153,7
1154,0
1155,6
1156,6
1157,7
1158,7
1159,7
1160,6
1161,6
1162,6
1163,3
1164,7
1165,7
1166,6
1167,7
1168,6
1169,6
1170,7
1171,0
1172,7
1173,7
1174,7
1175,7
1176,7
1177,7
1178,6
1179,7
1180,6
1181,6
1182,7
1183,7
1184,7
1185,6
1186,7
1187,7
1188,7
1189,7
1190,6
1191,6
1192,7
1193,7
1194,6
1195,7
1196,7
1197,7
1198,6
1199,0
1200,7
1201,7
1202,7
1203,6
1204,6
1205,7
1206,7
1207,7
1208,7
1209,6
1210,6
1211,7
1212,7
1213,7
1214,7
1215,6
1216,6
1217,7
1218,7
1219,0
1220,7
1221,7
1222,6
1223,7
1224,7
1225,7
1226,6
1227,6
1228,6
1229,7
1230,7
1231,7
1232,7
1233,6
1234,6
1235,7
1236,7
1237,7
1238,0
1239,7
1240,6
1241,7
1242,7
1243,7
1244,7
1245,7
1246,7
1247,6
1248,7
1249,7
1250,0
1251,6
1252,6
1253,7
1254,7
1255,7
1256,0
1257,7
1258,7
1259,7
1260,7
1261,7
1262,7
1263,6
1264,6
1265,7
1266,7
1267,7
1268,7
1269,6
1270,6
1271,7
1272,7
1273,7
1274,0
1275,6
1276,6
1277,7
1278,7
1279,7
1280,0
1281,6
1282,7
1283,7
1284,7
1285,7
1286,0
1287,6
1288,7
1289,7
1290,7
1291,0
1292,7
1293,6
1294,6
1295,7
1296,7
1297,7
1298,7
1299,6
1300,6
1301,7
1302,7
1303,7
1304,0
1305,6
1306,7
1307,7
1308,7
1309,7
1310,7
1311,6
1312,6
1313,7
1314,7
1315,0
1316,7
1317,6
1318,6
1319,7
1320,7
1321,7
1322,0
1323,6
1324,6
1325,7
1326,7
1327,7
1328,0
1329,6
1330,6
1331,3
1332,7
1333,7
1334,6
1335,6
1336,6
1337,7
1338,7
1339,0
1340,7
1341,6
1342,7
1343,0
1344,7
1345,7
1346,7
1347,6
1348,7
1349,7
1350,7
1351,7
1352,7
1353,6
1354,6
1355,7
1356,7
1357,7
1358,0
1359,6
1360,6
1361,7
1362,7
1363,0
1364,7
1365,7
1366,6
1367,7
1368,7
1369,7
1370,6
1371,6
1372,6
1373,7
1374,7
1375,7
1376,7
1377,6
1378,6
1379,7
1380,7
1381,7
1382,0
1383,7
1384,6
1385,7
1386,7
1387,7
1388,7
1389,6
1390,6
1391,7
1392,7
1393,7
1394,0
1395,6
1396,6
1397,7
1398,7
1399,7
1400,0
1401,7
1402,6
1403,7
1404,7
1405,7
1406,0
1407,6
1408,6
1409,7
1410,7
1411,0
1412,7
1413,7
1414,7
1415,3
1416,7
1417,7
1418,0
1419,6
1420,6
1421,7
1422,7
1423,7
1424,0
1425,7
1426,7
1427,7
1428,7
1429,7
1430,7
1431,6
1432,6
1433,7
1434,7
1435,0
1436,7
1437,6
1438,6
1439,7
1440,7
1441,7
1442,6
1443,6
1444,6
1445,7
1446,7
1447,7
1448,7
1449,6
1450,7
1451,7
1452,7
1453,7
1454,7
1455,7
1456,6
1457,7
1458,7
1459,7
1460,6
1461,6
1462,6
1463,7
1464,7
1465,7
1466,6
1467,6
1468,6
1469,7
1470,7
1471,7
1472,0
1473,6
1474,6
1475,3
1476,7
1477,7
1478,0
1479,6
1480,6
1481,7
1482,7
1483,7
1484,7
1485,7
1486,6
1487,0
1488,7
1489,7
1490,0
1491,6
1492,6
1493,7
1494,7
1495,7
1496,7
1497,6
1498,6
1499,7
1500,7
1501,7
1502,0
1503,6
1504,7
1505,7
1506,7
1507,0
1508,7
1509,6
1510,6
1511,7
1512,7
1513,7
1514,7
1515,6
1516,6
1517,7
1518,7
1519,7
1520,7
1521,6
1522,7
1523,7
1524,7
1525,7
1526,7
1527,7
1528,6
1529,7
1530,7
1531,7
1532,7
1533,6
1534,6
1535,7
1536,7
1537,7
1538,6
1539,7
1540,6
1541,7
1542,7
1543,7
1544,7
1545,6
1546,7
1547,6
1548,7
1549,7
1550,6
1551,6
1552,6
1553,7
1554,7
1555,0
1556,7
1557,6
1558,6
1559,0
1560,7
1561,7
1562,6
1563,6
1564,6
1565,7
1566,7
1567,7
1568,7
1569,6
1570,6
1571,6
1572,7
1573,7
1574,7
1575,7
1576,6
1577,7
1578,7
1579,0
1580,7
1581,7
1582,7
1583,0
1584,7
1585,7
1586,6
1587,6
1588,0
1589,7
1590,7
1591,7
1592,0
1593,6
1594,7
1595,3
1596,7
1597,7
1598,7
1599,7
1600,6
1601,7
1602,7
1603,7
1604,7
1605,6
1606,6
1607,7
1608,7
1609,7
1610,0
1611,6
1612,6
1613,7
1614,7
1615,7
1616,7
1617,6
1618,7
1619,7
1620,7
1621,7
1622,0
1623,6
1624,6
1625,6
1626,7
1627,7
1628,6
1629,7
1630,6
1631,0
1632,7
1633,7
1634,7
1635,6
1636,6
1637,7
1638,7
1639,7
1640,6
1641,6
1642,7
1643,7
1644,7
1645,7
1646,6
1647,6
1648,6
1649,7
1650,7
1651,0
1652,6
1653,7
1654,6
1655,0
1656,7
1657,7
1658,7
1659,6
1660,7
1661,7
1662,7
1663,7
1664,0
1665,6
1666,7
1667,7
1668,7
1669,7
1670,7
1671,6
1672,6
1673,7
1674,7
1675,7
1676,7
1677,6
1678,6
1679,7
1680,7
1681,7
1682,7
1683,7
1684,6
1685,7
1686,7
1687,7
1688,6
1689,7
1690,6
1691,7
1692,7
1693,7
1694,0
1695,6
1696,6
1697,7
1698,7
1699,0
1700,7
1701,6
1702,6
1703,6
1704,7
1705,7
1706,0
1707,6
1708,7
1709,7
1710,7
1711,7
1712,7
1713,7
1714,6
1715,7
1716,7
1717,7
1718,7
1719,6
1720,7
1721,7
1722,7
1723,7
1724,7
1725,7
1726,7
1727,7
1728,7
1729,7
1730,7
1731,6
1732,6
1733,7
1734,7
1735,7
1736,7
1737,6
1738,7
1739,7
1740,7
1741,7
1742,7
1743,7
1744,6
1745,7
1746,7
1747,0
1748,6
1749,7
1750,7
1751,7
1752,7
1753,7
1754,0
1755,6
1756,6
1757,3
1758,7
1759,7
1760,7
1761,6
1762,7
1763,7
1764,7
1765,7
1766,7
1767,6
1768,6
1769,7
1770,7
1771,7
1772,7
1773,6
1774,7
1775,7
1776,7
1777,7
1778,7
1779,6
1780,6
1781,7
1782,7
1783,7
1784,7
1785,7
1786,7
1787,7
1788,7
1789,7
1790,6
1791,6
1792,6
1793,7
1794,7
1795,7
1796,7
1797,6
1798,6
1799,7
1800,7
1801,7
1802,0
1803,6
1804,6
1805,7
1806,7
1807,7
1808,0
1809,6
1810,7
1811,3
1812,7
1813,7
1814,6
1815,6
1816,6
1817,7
1818,7
1819,0
1820,7
1821,6
1822,6
1823,0
1824,7
1825,7
1826,6
1827,6
1828,6
1829,7
1830,7
1831,7
1832,7
1833,6
1834,7
1835,7
1836,7
1837,7
1838,7
1839,6
1840,6
1841,7
1842,7
1843,0
1844,7
1845,6
1846,7
1847,7
1848,7
1849,7
1850,7
1851,6
1852,6
1853,7
1854,7
1855,7
1856,7
1857,6
1858,6
1859,6
1860,7
1861,7
1862,0
1863,6
1864,6
1865,7
1866,7
1867,7
1868,7
1869,6
1870,6
1871,7
1872,7
1873,7
1874,0
1875,6
1876,6
1877,7
1878,7
1879,7
1880,7
1881,6
1882,7
1883,3
1884,7
1885,7
1886,6
1887,6
1888,6
1889,7
1890,7
1891,7
1892,7
1893,6
1894,6
1895,7
1896,7
1897,7
1898,6
1899,6
1900,6
1901,7
1902,7
1903,7
1904,7
1905,6
1906,7
1907,7
1908,7
1909,7
1910,7
1911,6
1912,6
1913,7
1914,7
1915,0
1916,7
1917,7
1918,6
1919,7
1920,7
1921,7
1922,7
1923,6
1924,6
1925,7
1926,7
1927,7
1928,6
1929,6
1930,7
1931,7
1932,7
1933,7
1934,7
1935,6
1936,6
1937,7
1938,7
1939,0
1940,6
1941,6
1942,6
1943,7
1944,7
1945,7
1946,7
1947,6
1948,6
1949,7
1950,7
1951,7
1952,0
1953,6
1954,7
1955,3
1956,7
1957,7
1958,0
1959,6
1960,6
1961,7
1962,7
1963,7
1964,7
1965,6
1966,6
1967,7
1968,7
1969,7
1970,6
1971,6
1972,6
1973,6
1974,7
1975,7
1976,0
1977,6
1978,7
1979,7
1980,7
1981,7
1982,7
1983,6
1984,6
1985,7
1986,7
1987,0
1988,7
1989,7
1990,7
1991,7
1992,7
1993,7
1994,0
1995,6
1996,6
1997,7
1998,7
1999,7
2000,6
2001,6
2002,6
2003,7
2004,7
2005,7
2006,0
2007,7
2008,6
2009,6
2010,7
2011,0
2012,7
2013,7
2014,7
2015,0
2016,7
2017,7
2018,6
2019,6
2020,6
2021,6
2022,7
2023,7
2024,0
2025,6
2026,6
2027,6
2028,7
2029,7
2030,6
2031,6
2032,6
2033,7
2034,7
2035,0
2036,7
2037,7
2038,7
2039,7
2040,7
2041,7
2042,7
2043,6
2044,6
2045,7
2046,7
2047,7
2048,7
2049,6
2050,6
2051,7
2052,7
2053,7
2054,7
2055,6
2056,6
2057,6
2058,7
2059,0
2060,7
2061,6
2062,6
2063,7
2064,7
2065,7
2066,7
2067,6
2068,6
2069,7
2070,7
2071,7
2072,0
2073,6
2074,6
2075,7
2076,7
2077,7
2078,7
2079,6
2080,7
2081,6
2082,7
2083,0
2084,0
2085,6
2086,6
2087,7
2088,7
2089,7
2090,0
2091,6
2092,6
2093,7
2094,7
2095,7
2096,7
2097,6
2098,6
2099,6
2100,7
2101,7
2102,0
2103,6
2104,7
2105,7
2106,7
2107,7
2108,7
2109,6
2110,6
2111,7
2112,7
2113,7
2114,7
2115,6
2116,6
2117,7
2118,7
2119,7
2120,7
2121,6
2122,6
2123,6
2124,7
2125,7
2126,0
2127,7
2128,6
2129,7
2130,7
2131,7
2132,7
2133,6
2134,7
2135,0
2136,7
2137,7
2138,0
2139,6
2140,6
2141,7
2142,7
2143,7
2144,6
2145,6
2146,7
2147,6
2148,7
2149,7
2150,0
2151,6
2152,6
2153,7
2154,7
2155,0
2156,7
2157,7
2158,7
2159,3
2160,7
2161,7
2162,6
2163,6
2164,7
2165,7
2166,7
2167,7
2168,6
2169,7
2170,7
2171,7
2172,7
2173,7
2174,0
2175,7
2176,6
2177,7
2178,7
2179,7
2180,7
2181,7
2182,6
2183,6
2184,7
2185,7
2186,7
2187,6
2188,0
2189,7
2190,7
2191,7
2192,0
2193,6
2194,7
2195,3
2196,7
2197,7
2198,7
2199,6
2200,6
2201,7
2202,7
2203,7
2204,7
2205,6
2206,6
2207,7
2208,7
2209,7
2210,7
2211,6
2212,6
2213,7
2214,7
2215,7
2216,7
2217,6
2218,6
2219,7
2220,7
2221,7
2222,0
2223,7
2224,7
2225,7
2226,7
2227,0
2228,7
2229,7
2230,6
2231,7
2232,7
2233,7
2234,6
2235,6
2236,6
2237,7
2238,7
2239,7
2240,7
2241,6
2242,7
2243,3
2244,7
2245,7
2246,0
2247,6
2248,7
2249,7
2250,7
2251,7
2252,6
2253,7
2254,6
2255,0
2256,7
2257,7
2258,7
2259,6
2260,6
2261,7
2262,7
2263,7
2264,0
2265,6
2266,7
2267,3
2268,7
2269,7
2270,0
2271,7
2272,7
2273,6
2274,7
2275,0
2276,7
2277,6
2278,7
2279,7
2280,7
2281,7
2282,6
2283,6
2284,6
2285,7
2286,7
2287,7
2288,7
2289,7
2290,6
2291,7
2292,7
2293,7
2294,0
2295,7
2296,6
2297,7
2298,7
2299,7
2300,7
2301,7
2302,7
2303,0
2304,7
2305,7
2306,0
2307,6
2308,6
2309,6
2310,7
2311,7
2312,0
2313,6
2314,7
2315,7
2316,7
2317,7
2318,7
2319,6
2320,6
2321,6
2322,7
2323,0
2324,6
2325,7
2326,6
2327,0
2328,7
2329,7
2330,7
2331,6
2332,6
2333,7
2334,7
2335,7
2336,7
2337,6
2338,7
2339,7
2340,7
2341,7
2342,0
2343,7
2344,6
2345,7
2346,7
2347,0
2348,7
2349,6
2350,3
2351,7
2352,7
2353,7
2354,7
2355,6
2356,6
2357,7
2358,6
2359,7
2360,7
2361,7
2362,7
2363,0
2364,7
2365,7
2366,0
2367,6
2368,6
2369,7
2370,7
2371,0
2372,7
2373,6
2374,6
2375,7
2376,7
2377,7
2378,0
2379,6
2380,7
2381,7
2382,7
2383,8
2384,7
2385,7
2386,6
2387,7
2388,7
2389,7
2390,0
2391,6
2392,7
2393,7
2394,7
2395,0
2396,7
2397,6
2398,7
2399,7
2400,7
2401,7
2402,0
2403,6
2404,6
2405,7
2406,7
2407,7
2408,7
2409,6
2410,7
2411,7
2412,7
2413,7
2414,7
2415,6
2416,6
2417,7
2418,7
2419,0
2420,6
2421,6
2422,7
2423,7
2424,7
2425,7
2426,6
2427,6
2428,6
2429,7
2430,7
2431,7
2432,0
2433,6
2434,7
2435,7
2436,7
2437,7
2438,7
2439,6
2440,6
2441,7
2442,7
2443,0
2444,7
2445,6
2446,6
2447,7
2448,7
2449,7
2450,7
2451,6
2452,6
2453,7
2454,7
2455,7
2456,6
2457,6
2458,7
2459,7
2460,7
2461,7
2462,0
2463,6
2464,6
2465,7
2466,7
2467,0
2468,7
2469,6
2470,7
2471,7
2472,7
2473,7
2474,0
2475,6
2476,6
2477,7
2478,7
2479,7
2480,7
2481,7
2482,7
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,0
2986,0
2987,0
2988,0
2989,0
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
2996,0
